"PC1","PC2","Cluster"
-2.67995687612115,-0.241835760845415,"1"
5.13624140008713,-1.3890142026971,"5"
5.78652285835661,-4.37281616537184,"2"
1.28867347325375,-0.372988574987774,"6"
-3.34799698044579,0.0230511926309442,"7"
8.20163209531257,-5.06492957003542,"3"
-1.76505623989272,-0.152769104500397,"1"
-3.81862003059271,0.446679041038723,"7"
9.08116365944851,-5.45932695726643,"3"
-3.67197623442194,0.244069849092193,"7"
4.26487000247258,-0.279880379408399,"5"
-3.86685714012803,0.133475698643226,"1"
-4.95163893440239,0.021266042109285,"7"
-1.90691420857688,-0.735434208914782,"6"
-2.53943565759871,0.10229885090115,"6"
5.97338670907518,-4.11207862447385,"2"
-3.79302877685582,0.137389178600462,"1"
-3.58582188678194,0.0737227537830914,"1"
11.0287344501617,-6.25424682686718,"3"
14.4796987302285,-6.19949267564472,"8"
-3.44625673624604,-0.159712279402358,"1"
-3.33582813142498,0.255469952916965,"1"
-4.56793469941857,0.548841735447199,"4"
-4.02003637020408,0.358026476864599,"6"
-2.82234337706497,-0.563400104545966,"1"
9.79977888467556,-6.16890784559472,"3"
-3.64071609662913,-0.0917175177219647,"1"
-3.60891827175413,0.453317803860293,"4"
-2.84637786321991,0.108704431731427,"1"
-1.95284277674382,-0.425042081079897,"1"
-3.30063430261695,0.312647798725087,"1"
-2.87001544691138,0.0425382876622658,"1"
-2.21949213956244,-0.487295848998302,"1"
-3.56956772959382,0.148261876331259,"1"
-4.00309610364291,0.342105520381782,"1"
-1.82100079858626,-0.496576690882088,"1"
8.02609766076821,-4.02069679677993,"3"
8.00618960563456,14.9626467194193,"9"
-4.52654504215622,0.480428204927029,"4"
-3.77181084741382,0.187503709434612,"6"
-4.08725004751345,0.0824760206637104,"7"
-2.31828315909054,-0.098188603728416,"1"
-3.51740298675849,0.142733251448035,"1"
11.4601206488308,17.8273917275685,"9"
-3.20623386903451,-0.115425265178886,"1"
6.96321553119084,-4.84105957670771,"2"
8.48816936452878,-5.19183435704607,"3"
-4.8454467306496,0.211250126365463,"7"
5.28925330228137,-3.65527807508907,"2"
-3.41634256029328,-0.00519756635391098,"1"
1.14123668432516,-1.43336635971274,"6"
-3.51210443028183,0.37428835027575,"4"
-3.96347321709847,-0.226602339171499,"7"
-2.42998594794273,-0.423044350737993,"1"
-3.61735952035573,0.258581847832781,"7"
-0.295415630607419,-1.29893668376956,"6"
-3.6199944933495,0.219318018157276,"7"
10.2294997249735,-6.66316448980326,"3"
-4.57422113081307,0.91834499489982,"4"
1.66386226882423,-1.93330725739617,"6"
-3.00451353166838,-0.0855642385961461,"1"
6.96780263874126,-4.176056042366,"3"
-2.7721274824304,-0.352182226634532,"1"
-2.72179829808638,0.616724177357201,"6"
-3.14153979645126,0.144120249295058,"4"
-3.23928669273631,0.234644675236785,"7"
3.2254261169289,-3.11368918634215,"2"
-3.15271556587802,-0.0725644502605049,"1"
6.22611433865479,14.0225527684359,"9"
-1.07789841022273,-0.799685989910931,"6"
-3.76743830233635,0.115371894690592,"1"
11.0941652639964,19.6481139246847,"9"
-2.99407774515602,0.340231567080512,"1"
-2.31336090768431,-0.218601791749887,"1"
10.607467781696,14.6752783933317,"9"
9.70556319429204,-4.67200606403918,"2"
-3.92741814462279,0.315300043997746,"4"
-2.69083743367338,0.326518444634166,"7"
-1.91924279249428,-0.175890119675384,"1"
-3.39010058157623,0.136961127860788,"1"
-3.63690645560529,0.136200369728017,"1"
-3.62742835215703,0.293676505300655,"4"
-2.04200750370622,-0.197766072503574,"1"
9.24531787738254,-6.39622109716895,"3"
-3.51841283110534,0.147361519005075,"1"
-5.54777751930755,1.17519823480319,"4"
-4.14165142026727,0.495895716471646,"1"
9.20190909231393,-5.44929579659657,"3"
-3.07286574550003,-0.113744912817778,"1"
-2.12153773393384,-0.265174437037277,"1"
5.30569640102903,-4.06055689127702,"2"
-3.59397945435315,0.191153553229791,"1"
-2.93908557567638,0.0157810685731616,"1"
7.27031693821675,-3.91099126096636,"3"
-3.18067515370243,-0.0428540375718251,"1"
-1.24648517212886,-0.540030224920303,"6"
10.2371010307264,-6.01957206786977,"3"
-3.66369652878734,0.0514301608467168,"1"
-3.72311776994851,0.124047087034135,"1"
9.76430784854151,-5.62061787413158,"3"
-1.22499464421953,-0.737699016658555,"6"
-2.92366017258786,1.05409049606239,"4"
-2.45520769870552,-0.456903843666675,"1"
-3.72426527430033,0.143835795519394,"1"
-3.2640580074089,0.569243726963261,"7"
3.45154878458473,-2.82361381918813,"2"
-1.69522057563523,-0.538443966496291,"1"
11.0712073744448,-4.98589193956901,"2"
7.1260704659578,-4.31730426030227,"2"
14.2597692896871,-8.64337703026241,"3"
-3.35221072753238,0.0941142145057496,"7"
-3.71202440352149,0.700610462575693,"6"
5.5250129389915,-3.35080765136347,"5"
-3.80253974677828,0.145647180182938,"1"
-3.66978109919973,0.810186967324565,"4"
17.6144225058194,-9.26210555941845,"8"
-4.41922497069615,0.613918479885881,"4"
-3.18373614809429,-0.0361663285122636,"1"
-3.00388281820834,0.0668570844803509,"7"
-5.10748345239388,0.85753128492902,"4"
-3.04494468402927,-0.14081954751589,"1"
-3.17279816494855,-0.045119657475431,"1"
6.86301714391492,-4.26750491407015,"2"
-3.56085746305726,0.107798259714624,"7"
-2.63730544432089,0.181476264695499,"1"
8.85534736812457,-4.73064307989136,"2"
-2.43903962496201,-0.311356313871163,"6"
10.429505974524,-5.7190670429982,"3"
6.88372737098922,-3.48598652005314,"3"
-3.42077760208846,0.1750306297951,"1"
-3.97340752792898,0.16506569297348,"1"
-2.85401577417748,0.00784917792129517,"1"
-0.144003485206375,-0.753667362217667,"6"
-3.53614095437096,0.492517249803277,"6"
-2.09496638475491,-0.268278355237401,"6"
-4.1562956614475,0.307264821089384,"1"
-3.38152520245454,0.125973060086094,"1"
7.53439046362993,-4.41119705272846,"3"
7.75288550131408,-4.57522934574185,"3"
-1.71912259839739,-0.506564081785852,"1"
7.6991246403528,-5.19794364629499,"2"
-3.72060252335078,0.135171224984483,"1"
-4.38141071048078,0.179878884800378,"7"
-2.52110438297183,0.169213744031798,"6"
-3.44633995030668,0.221573613816661,"1"
9.64010314884365,-5.12290476192287,"3"
-2.1602241561191,-0.142071802198634,"1"
-3.73208488629366,0.197727076522335,"1"
4.53586802729429,-2.9715472636377,"2"
4.04265739573443,10.0616674021116,"9"
-1.81687504183412,-0.320975338635893,"1"
-3.6097763454222,1.10385561001509,"4"
-1.43916151550618,-0.565163028454937,"6"
-1.85898477547428,0.244459468912868,"7"
-3.34657832340605,0.0922978024890209,"7"
12.0323408043139,23.5276826902661,"9"
-2.69646971696361,0.0133229869653784,"1"
6.70852175081511,-3.12223265256215,"2"
-3.61604199841966,0.567502254872609,"7"
-3.68817566588365,0.22821492575189,"7"
1.16243000393821,0.0131393173219892,"5"
-3.25948188242831,0.0314670109336291,"1"
-3.83764800632305,0.255495196991085,"1"
-4.09792126838918,0.418821924410849,"1"
10.1429721544361,-5.83797626510303,"3"
-4.76315320578749,0.296251681107218,"7"
7.92109828409906,-4.72072906065491,"2"
6.1908037901557,-4.16824713792568,"2"
-4.0899842169166,0.24260235123555,"1"
-3.66004255806864,0.387668119560765,"1"
-1.73941269475472,-0.0536346969630925,"6"
5.64944664203601,-3.55575572889422,"2"
-3.35574603567096,0.111775873504409,"1"
22.116966982535,-10.658818173645,"8"
-4.17323206004164,0.0089492212989215,"1"
-2.85533404978604,0.42405363918649,"1"
-2.55655968925518,-0.0267903248205393,"1"
-0.730136108093405,-0.609808558305038,"6"
-0.400539160808545,-0.678738143495172,"6"
-4.38083662605013,0.528544568604676,"7"
-4.4267825363316,0.0779961137451829,"1"
0.672632094023274,-0.595595388560336,"6"
-2.38197696982851,-0.337687715156502,"1"
-2.99963081305053,0.529700495353762,"6"
-3.57148756240248,0.101132193826586,"1"
-2.07778353668767,-0.778558440676515,"6"
-3.47515190701994,0.275372844216986,"7"
-4.4560438399052,-0.0136399645706834,"7"
-3.67618247349163,0.00962230744640139,"1"
-3.88698332480218,0.292957991343835,"1"
-3.95380173373082,0.154752673888778,"7"
-3.96150251102491,0.274541906767079,"7"
-3.00577563839842,-0.134844166113011,"1"
9.66129572047748,-5.93079158715452,"3"
-3.24089688541014,0.290342901374453,"7"
-2.83601448202534,0.0689417414785694,"1"
-2.5687457104228,0.123493254508916,"7"
-2.23327222231844,0.638232316123386,"6"
-3.67143494105575,0.141694496177676,"1"
1.1671173324636,-1.15115010922088,"6"
-5.48194113838983,0.225074472498203,"7"
-4.04486181323964,0.108130844986078,"1"
-3.33509280887737,0.300836277584441,"7"
-3.81381810006135,0.0926243494178573,"1"
8.57903035381947,7.25603894496496,"9"
-3.47938089766352,0.0456055425053593,"1"
-3.00932761933212,0.104982441123979,"1"
3.03069230182475,-2.49970948472093,"2"
1.06844331708017,-1.23235462627337,"6"
12.5633666733009,11.1956964044137,"9"
8.51567988867426,-4.53128114909563,"2"
-4.49571567560533,0.478199647951048,"7"
-3.21484909244152,-0.281397114035815,"1"
-2.21817084657943,-0.00386791762866793,"1"
8.03205718923323,1.17581109107035,"5"
-3.46949286408068,-0.0149455764418552,"1"
7.78437132333147,-4.82958116810439,"3"
-2.99134931739808,-0.446396600990427,"1"
-2.89159486458007,-0.203884596381949,"1"
2.29179825855557,-2.82548803635198,"2"
-3.64318607339627,0.338282702966805,"7"
-0.259569298055482,-0.0368289992552719,"6"
-2.0493778172354,-0.832710523471562,"6"
-1.33051948509323,-0.829909616897519,"6"
7.26432341138982,6.56168620109622,"10"
-3.67796495300444,-0.128915564256733,"6"
-4.09168974297753,-0.0627674271321865,"7"
-3.6579992253744,-0.130713165251597,"1"
-4.24241567474466,0.207943787005445,"7"
-4.02816774076139,0.127777294195071,"4"
-3.00211218000634,0.309534969841161,"4"
-4.51269312209605,0.158626493797685,"1"
-1.99256418671015,0.641412131767871,"4"
1.62276262624848,-1.22126555090066,"6"
-3.68871410325549,0.0363162581569561,"1"
10.7235548629163,-4.85785297761676,"2"
-1.26000721777151,-0.529542361306209,"1"
-3.08759794150664,-0.260887094878876,"1"
-3.49062204411491,-0.162940014725812,"1"
-3.12526507372169,0.211378454868501,"1"
-3.54209244597935,0.0292502295463263,"1"
-4.19841219378167,0.425961144416228,"7"
-3.73883684495284,0.308119357095858,"1"
-3.9794058962646,0.0118310516343692,"1"
-3.66028665029082,0.135539778885437,"1"
-2.79392665301358,0.0962594707608311,"6"
-2.58578874870683,-0.0756215280502284,"6"
-4.49961763065603,0.838051542639446,"4"
-3.11545479902464,-0.17022208986751,"1"
7.09816420296063,-4.52052057825013,"2"
-3.24860938682295,0.166221235321934,"1"
7.92594551960548,-4.20942560559948,"2"
-2.47295149374012,-0.0699311779750492,"1"
-1.55383377043514,-0.0269678625368965,"6"
-3.43511211581297,0.236311907084968,"1"
-3.10545934177865,-0.275861130872388,"6"
-2.70957629547977,-0.07233354729565,"1"
-4.34047310470283,0.93892378073494,"6"
9.70244522450256,-5.79912575465559,"3"
12.0759622045911,-5.73400867025647,"3"
-3.84668768704643,0.222177356143365,"1"
14.33027879498,34.5435166916779,"10"
-3.42585533361917,0.537501084829286,"1"
-3.85010268044158,0.0132699299950284,"7"
-3.20035138685375,0.31420708051227,"7"
9.14128330787449,-5.3174919859628,"3"
-3.6232825469692,0.321917333432137,"1"
-4.73959488518882,0.769061178946655,"4"
-2.89424447221532,0.556266331960886,"7"
-3.50689989741869,0.365750065893447,"1"
2.39415715701326,-1.80494580677579,"6"
-3.35020824038988,0.0100525151701805,"6"
-3.64419900071048,0.32029904588621,"1"
-3.21122473353813,0.596877076681094,"1"
-2.68725123110077,0.0271774412523365,"1"
-3.86219618630215,0.376606636173231,"4"
-3.37322817523173,1.75266435182677e-05,"1"
-3.60460791258633,0.332675162239047,"7"
-2.78964760513775,0.0518343988452791,"1"
-2.80870773522284,0.21989767491067,"7"
-3.40171371513285,0.16611837018319,"1"
-3.27387092650042,0.96823253725395,"4"
8.45835575618655,2.84963149071658,"5"
5.55971282001222,1.29930379765319,"5"
-3.41144839400004,-0.0373640653789573,"1"
-5.6452885849102,1.5361355718477,"4"
-3.45230174396703,0.338587127555721,"1"
-2.40510341990472,0.530503478119336,"7"
-3.53048956454068,0.437572638525225,"4"
4.99130520183941,-3.50606243120669,"2"
-3.39875506408142,0.187412714834503,"1"
-2.89897766282054,-0.170160961357214,"6"
-2.90806312384514,0.424445962138453,"7"
-4.84713399216681,0.808001544380689,"4"
0.859512541860286,2.1182805705215,"5"
-3.75364884466015,1.43588070012395,"4"
-4.13222662686906,0.408075724473596,"6"
-1.92379022811552,-0.371616489897409,"1"
-4.52300194863794,1.50859615123023,"4"
-3.28847894021571,0.285958448342706,"6"
-2.42568844631921,-0.339086995834829,"1"
-3.77615521354789,0.168821692917517,"7"
-4.26058450978761,0.579328861597596,"4"
7.97993167978393,0.539106836934256,"5"
14.2240385710856,37.72536988883,"10"
-2.45849872317193,-0.0693576350691644,"1"
-2.27575496261668,0.176931779435345,"1"
-1.9388468439862,-0.381780419020896,"1"
-3.00424170369378,1.08240099176505,"4"
-1.92129568096448,-0.291793494487041,"6"
-3.08349019653429,0.255415538050218,"6"
-3.758562809784,0.576171540779638,"6"
-3.58814306383236,0.20533807807858,"1"
-2.70006593197363,0.0611510143219539,"1"
-3.0637392372476,0.461037442806151,"7"
-2.79198886876195,0.370593495681335,"7"
-0.592124932170887,-0.517369089759574,"6"
0.494358792871247,-1.21670040521733,"6"
-3.78027109410188,0.434607355920338,"7"
-3.07908064814313,0.360676731448079,"1"
6.95160515609488,-4.54052476189314,"2"
-3.88673383499948,0.227781032805202,"7"
-2.75084982432609,-0.215534540407326,"7"
0.0639596261305801,-1.53260316299969,"6"
4.23948060924163,-2.17606242175645,"2"
-3.61351597115719,0.936131907103659,"4"
-1.95193227425994,-0.0221480037878309,"7"
-3.27654034941656,0.146012436389055,"6"
-3.39341985926119,0.212581340224349,"4"
7.45198383967392,-2.58162270889021,"2"
-3.43331672262031,0.692847030409197,"6"
-3.39034233168355,0.587638169654407,"5"
10.6900294558204,15.602472616012,"9"
10.366381861005,20.3353693866633,"9"
9.08754784938623,-4.77739769418128,"3"
3.07797346328144,-2.18184546697278,"2"
-2.38910265326479,-0.455190868582026,"1"
-0.943064982795567,-1.17799392789026,"6"
7.39998247847826,-4.11287354857682,"3"
9.00193052887613,18.0123933620226,"9"
-3.19111095002075,0.00457395152692807,"1"
5.67684592486175,1.15023397304817,"5"
-1.73852561693967,0.240481020733133,"7"
-3.69394135790888,0.305918739496654,"7"
-2.7726562677119,0.463160847973968,"7"
8.22243016932723,-2.68541337072544,"2"
-4.47132400489249,0.482609819272767,"7"
-2.30618307832784,-0.191150344267869,"1"
7.64373018121379,-3.32673460081578,"3"
-5.49725618001103,1.12561082922533,"4"
-3.74087766142173,1.2875256597054,"4"
6.48366172347004,-4.12936318182723,"2"
-4.25978340290522,1.00391512597104,"6"
8.14657674874344,-5.06202821533661,"3"
-2.72986151072672,0.392958382585333,"7"
-2.94882551434204,0.466744192774275,"7"
-3.94570371788504,0.55964582491656,"6"
6.25833249672247,10.5260072973843,"9"
-2.24284264172868,-0.770359857430807,"6"
-2.76290027077346,-0.220284374664239,"1"
-0.0652168120131375,-1.06550249186252,"6"
-2.06102611277815,-0.310880654307587,"1"
-1.75916590451523,0.5844625176669,"7"
-3.25909838401185,0.75711220610087,"7"
9.69479525799067,-4.91016568485446,"3"
-3.60424829850887,0.153942121824385,"1"
-2.76232399452212,0.822385860825111,"7"
-3.20186486580997,0.177991323713344,"1"
-2.89074907926013,0.295942328787725,"7"
-3.55551697746743,0.396791518491339,"1"
-3.39007856293192,-0.0748889451850993,"1"
-3.2988681375786,0.367462288278241,"1"
-2.84232846806512,0.911001103392515,"4"
8.30875412834027,-4.56148480932632,"3"
-3.33215601153168,0.109583914596881,"7"
-0.584248529268122,-1.09821108840199,"6"
5.93069617783438,0.997960593000094,"5"
-3.39804070926553,0.211210098041748,"7"
-3.77711143634288,0.608210420770837,"6"
-1.43870364506416,-0.319014626593806,"6"
-3.39569129862325,0.580918303665337,"7"
-2.67380138234523,0.211203555658825,"1"
-3.41236112279578,0.189409399175413,"7"
-2.41097401107597,0.753591371328491,"7"
-4.3995977493047,0.811389846682044,"4"
-3.68185203341953,0.622556716047483,"4"
-0.507534546127886,1.25337872798812,"5"
6.54199331076528,-4.18082844288289,"2"
-2.8952897730569,-0.0802019368740804,"6"
-2.72521287644538,0.342411722790043,"7"
-3.96316369733719,0.522869171512829,"7"
8.36939340890038,-5.0833495211963,"3"
-3.84337553405449,-0.130839495318222,"4"
-2.58316711089871,1.15685966241146,"6"
-3.56792457222347,0.485095342485956,"7"
-1.71387542924934,-0.214868944076451,"1"
9.53676269118433,-6.12057477039739,"3"
-3.06669766327159,0.302765055089381,"7"
-3.15808694761323,0.756305017188223,"7"
-2.85231964150816,0.0665305338955172,"1"
-3.04646182234343,0.0647070689613295,"1"
3.25003469269842,2.79336584002346,"5"
3.91414260293635,-3.08392817662756,"2"
-3.19328034696539,0.372830007935895,"7"
-2.63644210532231,0.624993086406956,"7"
-3.81132823711678,0.613020858849947,"6"
3.67693804794017,-1.94898778462328,"2"
-1.65630953879544,1.05772879652814,"5"
-1.76689066702098,-0.322535145731612,"6"
-3.31152349716132,0.613231843895536,"7"
-3.73215853629252,0.459278431065225,"1"
-3.8880538250184,0.0270342901857648,"7"
-3.20246052624085,0.190815002229041,"7"
-3.18339171316644,0.244919207067083,"1"
5.18670136582059,-4.01927513377205,"2"
18.3822104554862,-8.02042092170886,"8"
-3.37471229347724,0.242142459597798,"7"
-3.19709967508776,0.447869373391876,"7"
-3.54833519409281,0.592563303692353,"7"
-3.13106313861311,0.0734575138883853,"7"
-3.360906208231,0.268640521123614,"1"
3.61432231709555,0.996602359393072,"5"
-0.90335776931343,-0.589578340292501,"6"
-3.23137557408826,0.28993432128889,"1"
12.57796125511,-6.36899229103956,"3"
1.0094022304171,-0.808708951712506,"6"
5.04338287363057,-2.8195319198593,"2"
-3.70870579173054,0.380629503827565,"1"
3.54799495850745,-1.98799244574839,"6"
-3.43296566667951,2.67334304151771,"5"
8.09810697896137,12.4956713567256,"9"
-1.79171209915975,-0.426435463042051,"6"
8.39103457325091,-5.11695355993715,"2"
-3.14800509520403,0.0214232448101195,"7"
-1.80303305190488,-0.156501744852053,"6"
-2.21842863826131,2.29666512234261,"5"
-2.74351556655566,0.161005096452883,"7"
-1.88120647715735,-0.42090016605697,"6"
0.391233522862042,-1.19024724927906,"6"
-2.56618225530593,1.32487365160023,"4"
2.65589357608023,-1.04948570906803,"5"
-3.83376158149561,0.450370043593066,"1"
8.88281434578975,-4.80143965916406,"3"
-3.45360381163383,0.355153648313882,"1"
-2.54452054054741,-0.00618796543190771,"1"
10.9998327603177,-5.84353734973584,"3"
-1.20997379888606,3.17114389299504,"5"
-2.98529715311285,0.304927593545918,"6"
-2.9857205685623,0.231214427113082,"6"
-3.28071712714823,0.256107734727446,"1"
-3.45615689844201,0.127358701973176,"1"
-1.26245597522194,-0.183936392556872,"6"
-3.53107030550564,1.28762331971781,"4"
-3.82124732421381,0.435714705063477,"7"
-2.90398701085357,0.684392656479567,"7"
-3.13971782998328,0.00339493335880282,"1"
-4.18883461241475,0.346212666430536,"1"
11.3830899114929,21.2151061563091,"9"
-0.630535740229421,1.11449922455637,"5"
5.11944033648556,3.95705387852274,"5"
-3.36560986017389,0.431406286054422,"7"
5.21066967019776,-2.66404843296683,"2"
-2.8159398504793,0.234351530262311,"7"
-3.57793571074653,0.271142340743101,"1"
7.13653097334406,-3.25243112901003,"2"
-2.98772334553369,0.0801262304949827,"1"
6.63744897614471,8.43684589220078,"9"
-2.83050529397829,0.317335441490215,"7"
0.768442232708603,4.17049201008101,"5"
-0.392981760501692,0.395169035696639,"7"
8.3388776312841,14.2974823067118,"9"
18.0376146055085,-7.18277702602007,"8"
-3.60777947082736,0.232715802061981,"7"
-3.41772790304269,0.466192673118106,"7"
0.753300284969679,9.60452816346739,"9"
10.1772486836693,-5.37329796446696,"3"
-2.53661660314411,-0.304742946560962,"1"
7.72029871358558,-3.73180229372588,"2"
8.80750833592174,14.2935730279188,"9"
1.0733383543226,-1.62566917227925,"6"
-3.78092508727678,0.415612945618782,"1"
9.05409955420625,-5.32603853706075,"3"
-0.0563617963941747,1.96173826801288,"5"
12.3586032465394,-6.99076128368322,"3"
-3.46299475595168,0.1183218726314,"1"
-2.81704627625174,0.660030616283479,"7"
5.93951251892936,-3.59407505507717,"2"
9.87697687376291,15.5793990881176,"9"
-2.8602634115141,1.14470765318173,"4"
10.2404070702024,-5.31287972391191,"2"
-3.67975079069136,0.0549166566891353,"7"
-3.20061239935191,-0.202435242343776,"1"
-0.0620149094171421,-1.53518104470313,"6"
-3.7630573559099,0.385852849218373,"1"
0.359313120216294,0.169205860588217,"5"
-3.23229383807622,0.0310221961785077,"1"
-2.54102481008929,-0.179929038221213,"1"
-1.52178215435398,0.281586022936192,"7"
-3.28396018768564,0.721821045212477,"4"
5.35914463465701,-4.06403342867472,"2"
-2.95839826575839,0.105044084925629,"7"
11.850447178776,-6.07298772411525,"3"
-3.11273264804027,1.21668072314669,"4"
-0.162136972605477,4.30877902466347,"5"
17.6780072712398,-7.04568097181727,"8"
26.3859695345591,73.2530125608229,"10"
-3.55065886597781,0.217283665514871,"1"
7.03254400524745,-4.30509315005373,"2"
11.6467302577433,-6.85744320210357,"3"
-4.41932433287237,0.0962381542309315,"7"
-3.38804192105546,-0.200689738390572,"1"
-0.683072015755562,-0.818218365739489,"6"
-2.87979208226177,0.152391856135804,"1"
-3.53328244831769,0.0721985905287546,"1"
8.34940129285581,0.33891867383011,"5"
2.57530976298452,-1.99493167537738,"2"
-3.05343303154046,0.25811586129643,"1"
-2.70072537324578,0.193505443901366,"4"
-3.10445864019678,0.484173905754154,"7"
7.01241699335158,11.4584922394458,"9"
-3.19368508271985,0.390648424333841,"1"
-3.40906324940725,0.649818045249491,"7"
1.91903270663924,-2.10963827587499,"6"
4.04218577768185,4.6352830106171,"5"
8.47981208495347,-4.18927676121037,"3"
16.884569154855,-8.97702181379636,"8"
-2.60841790719671,0.400390053864272,"6"
-2.40254216468451,0.254538418173411,"6"
-3.00042942330743,-0.157935245211395,"1"
-3.48504779446764,0.37133305800531,"1"
-5.2162511319472,0.347095765735837,"7"
-2.44147878026196,-0.0331245977712736,"1"
-3.92477462095606,0.237617277306097,"1"
5.47149200268113,-3.13548518320096,"2"
-2.28585909520845,0.258856755228544,"7"
1.34947900220026,-0.926806849512564,"6"
-3.296970731266,0.276525693956205,"1"
-2.94388376203032,0.161056748308268,"7"
-2.25854135857537,-0.546667457472807,"6"
-3.46989286989281,0.304550955238499,"7"
8.88854263453437,-4.47032762726787,"2"
8.22261104213269,-4.0097178822575,"2"
-3.48007451568582,0.624158771629919,"7"
2.74149930405466,-1.26077687340842,"5"
8.47830656896969,-5.26826107615111,"3"
-2.5926421499108,0.222704684113423,"7"
-3.21220628025213,-0.0739104962881589,"7"
-3.38109167554232,1.69153940673469,"4"
-3.33740177760716,0.064962045733657,"1"
16.9538785890399,-8.19730717933636,"8"
-1.96013491470538,-0.407564382037812,"1"
4.91673241215981,11.9095359115689,"9"
-2.93511153242499,-0.473236382086389,"6"
6.04676698309074,20.6570714246052,"10"
-3.02745047776354,0.2596008325866,"1"
7.20074211962041,-3.03333963313294,"2"
-1.69909760505328,-0.439944687387127,"1"
6.42167379049132,12.7493721452061,"9"
-5.97455277764045,1.20848147488635,"4"
-3.11361708884922,0.255606515240561,"1"
10.8125960058902,-6.24104227733223,"3"
-3.07516404679811,0.0565228836142291,"6"
-0.0832149452276873,-1.14172253948979,"6"
-3.63738668881512,0.4721027797161,"1"
-3.27202157944993,-0.614000238252492,"6"
